Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
145633.057 01 0.828
145633.057 02 2.140
145633.057 03 0.304
145633.137 01 0.828
145633.137 02 2.140
145633.137 03 0.304
145633.217 01 0.828
145633.217 02 1.712
145633.218 03 0.304
145633.298 01 0.828
145633.298 02 2.140
145633.298 03 0.304
145633.378 01 0.828
145633.378 02 2.140
145633.378 03 0.304
145633.459 01 0.828
145633.459 02 2.140
145633.459 03 0.304
145633.539 01 0.828
145633.539 02 2.568
145633.539 03 0.304
145633.619 01 0.828
145633.619 02 2.140
145633.620 03 0.304
145633.699 01 0.828
145633.700 02 2.140
145633.700 03 0.304
145633.780 01 0.828
145633.780 02 2.140
145633.780 03 0.304
145633.860 01 0.828
145633.860 02 2.996
145633.860 03 0.304
145633.941 01 0.828
145633.941 02 2.568
145633.941 03 0.304
145634.021 01 0.828
145634.021 02 2.140
145634.021 03 0.304
145634.101 01 0.828
145634.101 02 2.140
145634.101 03 0.304
145634.182 01 0.828
145634.182 02 1.712
145634.182 03 0.304
145634.262 01 0.828
145634.262 02 2.568
145634.262 03 0.304
145634.343 01 0.825
145634.343 02 2.568
145634.343 03 0.304
145634.423 01 0.825
145634.423 02 2.140
145634.423 03 0.304
145634.503 01 0.828
145634.503 02 2.568
145634.503 03 0.304
145634.583 01 0.828
145634.583 02 2.568
145634.584 03 0.304
145634.662 01 0.828
145634.662 02 2.140
145634.662 03 0.304
145634.744 01 0.828
145634.744 02 2.140
145634.744 03 0.304
145634.824 01 0.828
145634.824 02 2.140
145634.824 03 0.304
145634.904 01 0.828
145634.904 02 2.140
145634.904 03 0.304
145634.984 01 0.828
145634.984 02 2.140
145634.984 03 0.304
145635.063 01 0.828
145635.063 02 2.568
145635.064 03 0.304
145635.144 01 0.825
145635.144 02 2.568
145635.144 03 0.304
145635.224 01 0.828
145635.224 02 2.140
145635.224 03 0.304
145635.303 01 0.828
145635.303 02 1.712
145635.303 03 0.304
145635.384 01 0.828
145635.384 02 2.568
145635.384 03 0.304
145635.464 01 0.828
145635.464 02 2.140
145635.464 03 0.304
145635.544 01 0.828
145635.544 02 2.140
145635.544 03 0.304
145635.623 01 0.828
145635.624 02 2.140
145635.624 03 0.304
145635.704 01 0.828
145635.704 02 1.712
145635.704 03 0.304
145635.784 01 0.828
145635.784 02 2.140
145635.785 03 0.304
145635.865 01 0.828
145635.865 02 2.140
145635.865 03 0.304
145635.945 01 0.828
145635.945 02 2.140
145635.945 03 0.304
145636.025 01 0.828
145636.025 02 1.712
145636.025 03 0.304
145636.104 01 0.825
145636.105 02 2.140
145636.105 03 0.304
145636.185 01 0.828
145636.185 02 2.140
145636.185 03 0.304
145636.264 01 0.828
145636.264 02 2.140
145636.264 03 0.304
145636.344 01 0.828
145636.345 02 2.568
145636.345 03 0.304
145636.425 01 0.828
145636.425 02 2.140
145636.425 03 0.304
145636.505 01 0.828
145636.505 02 2.140
145636.505 03 0.304
145636.585 01 0.828
145636.585 02 2.140
145636.585 03 0.304
145636.666 01 0.828
145636.666 02 2.140
145636.666 03 0.304
145636.746 01 0.828
145636.746 02 2.140
145636.746 03 0.304
145636.826 01 0.828
145636.827 02 2.140
145636.827 03 0.304
145636.907 01 0.828
145636.907 02 2.140
145636.907 03 0.304
145636.987 01 0.828
145636.987 02 2.140
145636.987 03 0.304
145637.066 01 0.828
145637.067 02 2.140
145637.067 03 0.304
145637.147 01 0.828
145637.147 02 2.140
145637.147 03 0.304
145637.227 01 0.828
145637.227 02 1.712
145637.227 03 0.304
145637.307 01 0.828
145637.307 02 2.140
145637.307 03 0.304
145637.386 01 0.828
145637.386 02 2.140
145637.386 03 0.304
145637.466 01 0.828
145637.466 02 2.140
145637.467 03 0.304
145637.467 06 2
145637.467 06 5
145637.546 01 0.828
145637.547 02 2.140
145637.547 03 0.304
145637.627 01 0.828
145637.627 02 1.712
145637.627 03 0.304
145637.707 01 0.825
145637.707 02 2.140
145637.707 03 0.304
145637.787 01 0.828
145637.787 02 2.140
145637.787 03 0.304
145637.868 01 0.828
145637.868 02 2.140
145637.868 03 0.304
145637.948 01 0.828
145637.948 02 2.140
145637.948 03 0.304
145638.028 01 0.828
145638.028 02 2.568
145638.028 03 0.304
145638.108 01 0.828
145638.108 02 1.712
145638.108 03 0.304
145638.189 01 0.828
145638.189 02 1.712
145638.189 03 0.304
145638.269 01 0.828
145638.269 02 1.712
145638.269 03 0.304
145638.349 01 0.828
145638.350 02 2.140
145638.350 03 0.304
145638.430 01 0.828
145638.430 02 1.712
145638.430 03 0.304
145638.510 01 0.828
145638.510 02 2.140
145638.510 03 0.304
145638.589 01 0.828
145638.589 02 2.140
145638.589 03 0.304
145638.669 01 0.828
145638.669 02 2.140
145638.669 03 0.304
145638.750 01 0.828
145638.750 02 1.712
145638.750 03 0.304
145638.830 01 0.825
145638.830 02 2.140
145638.830 03 0.304
145638.910 01 0.828
145638.910 02 1.712
145638.910 03 0.304
145638.991 01 0.828
145638.991 02 2.140
145638.991 03 0.304
145639.071 01 0.828
145639.071 02 1.712
145639.071 03 0.304
145639.151 01 0.828
145639.151 02 2.140
145639.151 03 0.304
145639.231 01 0.828
145639.232 02 2.568
145639.232 03 0.304
145639.311 01 0.828
145639.311 02 2.140
145639.311 03 0.304
145639.391 01 0.828
145639.391 02 2.140
145639.391 03 0.304
145639.472 01 0.828
145639.472 02 2.140
145639.472 03 0.304
145639.552 01 0.828
145639.552 02 2.568
145639.552 03 0.304
145639.632 01 0.828
145639.632 02 2.140
145639.632 03 0.304
145639.713 01 0.828
145639.713 02 2.140
145639.713 03 0.304
145639.793 01 0.828
145639.793 02 2.568
145639.793 03 0.304
145639.874 01 0.828
145639.874 02 2.996
145639.874 03 0.304
145639.953 01 0.828
145639.953 02 2.568
145639.953 03 0.304
145640.033 01 0.828
145640.033 02 2.568
145640.033 03 0.304
145640.114 01 0.828
145640.114 02 2.140
145640.114 03 0.304
145640.194 01 0.828
145640.194 02 2.568
145640.194 03 0.304
145640.274 01 0.828
145640.274 02 2.996
145640.274 03 0.304
145640.354 01 0.828
145640.354 02 2.568
145640.354 03 0.304
145640.434 01 0.828
145640.434 02 2.568
145640.434 03 0.304
145640.513 01 0.828
145640.513 02 2.996
145640.513 03 0.304
145640.594 01 0.828
145640.594 02 2.140
145640.594 03 0.304
145640.674 01 0.828
145640.674 02 2.568
145640.674 03 0.304
145640.754 01 0.828
145640.754 02 2.568
145640.754 03 0.304
145640.835 01 0.828
145640.835 02 2.568
145640.835 03 0.304
145640.915 01 0.828
145640.915 02 2.568
145640.915 03 0.304
145640.992 01 0.828
145640.992 02 2.568
145640.992 03 0.304
145641.075 01 0.828
145641.075 02 2.140
145641.075 03 0.304
145641.155 01 0.828
145641.155 02 2.568
145641.155 03 0.304
145641.236 01 0.828
145641.236 02 2.568
145641.236 03 0.304
145641.314 01 0.828
145641.314 02 2.996
145641.315 03 0.304
145641.395 01 0.828
145641.395 02 2.568
145641.395 03 0.304
145641.475 01 0.828
145641.475 02 3.852
145641.475 03 0.304
145641.554 01 0.828
145641.554 02 8.560
145641.554 03 0.304
145641.634 01 0.828
145641.635 02 7.276
145641.635 03 0.152
145641.715 01 0.828
145641.715 02 8.132
145641.715 03 0.304
145641.795 01 0.828
145641.796 02 8.132
145641.796 03 0.152
145641.814 04 1
145641.876 01 0.828
145641.876 02 6.848
145641.876 03 0.456
145641.956 01 0.828
145641.956 02 7.276
145641.956 03 0.152
145642.037 01 0.828
145642.037 02 7.704
145642.037 03 0.304
145642.116 01 0.828
145642.116 02 8.560
145642.116 03 0.304
145642.196 01 0.828
145642.196 02 10.272
145642.196 03 0.304
145642.277 01 0.828
145642.277 02 8.988
145642.277 03 0.456
145642.357 01 0.828
145642.357 02 9.844
145642.357 03 0.304
145642.436 01 0.828
145642.436 02 7.704
145642.436 03 0.152
145642.517 01 0.828
145642.517 02 8.560
145642.517 03 0.456
145642.596 01 0.828
145642.596 02 7.704
145642.597 03 0.000
145642.678 01 0.828
145642.678 02 5.564
145642.678 03 0.456
145642.756 01 0.828
145642.756 02 5.136
145642.756 03 0.304
145642.836 01 0.828
145642.836 02 4.280
145642.837 03 0.304
145642.917 01 0.828
145642.917 02 3.424
145642.917 03 0.304
145642.997 01 0.828
145642.997 02 3.852
145642.998 03 0.152
145643.078 01 0.828
145643.078 02 3.424
145643.078 03 0.304
145643.158 01 0.828
145643.158 02 2.996
145643.158 03 0.304
145643.176 04 0
145643.238 01 0.828
145643.239 02 3.424
145643.239 03 0.456
145643.318 01 0.828
145643.318 02 2.996
145643.318 03 0.152
145643.398 01 0.825
145643.398 02 3.424
145643.398 03 0.456
145643.479 01 0.825
145643.479 02 2.996
145643.479 03 0.152
145643.559 01 0.828
145643.559 02 2.568
145643.559 03 0.456
145643.640 01 0.828
145643.640 02 2.568
145643.640 03 0.304
145643.720 01 0.825
145643.720 02 2.140
145643.720 03 0.304
145643.800 01 0.828
145643.800 02 2.568
145643.800 03 0.304
145643.879 01 0.828
145643.879 02 2.140
145643.879 03 0.304
145643.959 01 0.828
145643.960 02 2.140
145643.960 03 0.304
145644.040 01 0.828
145644.040 02 1.712
145644.040 03 0.304
145644.120 01 0.828
145644.120 02 2.140
145644.120 03 0.304
145644.199 01 0.828
145644.199 02 1.712
145644.199 03 0.304
145644.279 01 0.828
145644.279 02 2.140
145644.279 03 0.304
145644.360 01 0.828
145644.360 02 1.284
145644.360 03 0.304
145644.439 01 0.825
145644.439 02 1.712
145644.440 03 0.304
145644.520 01 0.828
145644.520 02 2.140
145644.520 03 0.304
145644.600 01 0.828
145644.600 02 1.712
145644.600 03 0.304
145644.681 01 0.828
145644.681 02 1.712
145644.681 03 0.304
145644.761 01 0.828
145644.761 02 2.140
145644.761 03 0.304
145644.842 01 0.828
145644.842 02 1.284
145644.842 03 0.304
145644.922 01 0.828
145644.922 02 1.712
145644.922 03 0.304
145645.001 01 0.825
145645.001 02 2.140
145645.002 03 0.304
145645.082 01 0.828
145645.082 02 1.712
145645.082 03 0.304
145645.162 01 0.825
145645.162 02 1.712
145645.162 03 0.304
145645.242 01 0.828
145645.242 02 1.712
145645.242 03 0.304
145645.322 01 0.825
145645.322 02 2.140
145645.323 03 0.456
145645.403 01 0.825
145645.403 02 2.140
145645.403 03 0.304
145645.483 01 0.828
145645.483 02 1.284
145645.483 03 0.304
145645.564 01 0.825
145645.564 02 1.712
145645.564 03 0.304
145645.644 01 0.825
145645.644 02 1.712
145645.644 03 0.304
145645.723 01 0.825
145645.724 02 2.568
145645.724 03 0.304
145645.804 01 0.825
145645.804 02 1.712
145645.804 03 0.304
145645.884 01 0.828
145645.884 02 1.712
145645.884 03 0.304
145645.964 01 0.828
145645.964 02 1.712
145645.964 03 0.304
145646.045 01 0.828
145646.045 02 1.712
145646.045 03 0.304
145646.125 01 0.828
145646.125 02 2.140
145646.125 03 0.304
145646.205 01 0.828
145646.205 02 1.712
145646.205 03 0.304
145646.286 01 0.825
145646.286 02 2.140
145646.286 03 0.304
145646.365 01 0.828
145646.366 02 2.140
145646.366 03 0.304
145646.446 01 0.828
145646.446 02 1.712
145646.446 03 0.304
145646.526 01 0.828
145646.526 02 1.284
145646.526 03 0.304
145646.606 01 0.825
145646.607 02 2.140
145646.607 03 0.304
145646.687 01 0.828
145646.687 02 1.712
145646.687 03 0.304
145646.766 01 0.825
145646.766 02 1.712
145646.766 03 0.304
145646.847 01 0.828
145646.847 02 2.140
145646.847 03 0.304
145646.927 01 0.828
145646.927 02 1.284
145646.927 03 0.304
145647.007 01 0.828
145647.008 02 1.712
145647.008 03 0.304
145647.088 01 0.825
145647.088 02 1.284
145647.088 03 0.304
145647.168 01 0.825
145647.168 02 1.284
145647.168 03 0.304
145647.248 01 0.825
145647.248 02 1.712
145647.248 03 0.304
145647.329 01 0.825
145647.329 02 1.712
145647.329 03 0.304
145647.409 01 0.825
145647.409 02 1.712
145647.409 03 0.304
145647.487 01 0.825
145647.487 02 1.712
145647.487 03 0.304
145647.568 01 0.825
145647.568 02 2.140
145647.568 03 0.304
145647.649 01 0.828
145647.649 02 1.284
145647.649 03 0.456
145647.729 01 0.828
145647.729 02 1.284
145647.729 03 0.304
145647.809 01 0.825
145647.810 02 2.140
145647.810 03 0.304
145647.890 01 0.825
145647.890 02 1.712
145647.890 03 0.304
145647.970 01 0.825
145647.970 02 2.140
145647.970 03 0.304
145648.050 01 0.825
145648.050 02 1.712
145648.050 03 0.304
145648.131 01 0.825
145648.131 02 1.712
145648.131 03 0.304
145648.210 01 0.828
145648.210 02 2.140
145648.210 03 0.304
145648.290 01 0.825
145648.290 02 1.712
145648.290 03 0.304
145648.371 01 0.828
145648.371 02 1.712
145648.371 03 0.304
145648.451 01 0.825
145648.451 02 1.284
145648.451 03 0.304
145648.531 01 0.828
145648.531 02 2.140
145648.531 03 0.304
145648.611 01 0.825
145648.611 02 1.712
145648.611 03 0.304
145648.690 01 0.825
145648.690 02 1.712
145648.690 03 0.304
145648.771 01 0.825
145648.771 02 1.712
145648.771 03 0.304
145648.851 01 0.825
145648.851 02 2.140
145648.851 03 0.304
145648.931 01 0.825
145648.931 02 2.140
145648.931 03 0.304
145649.012 01 0.828
145649.012 02 1.712
145649.012 03 0.304
145649.092 01 0.828
145649.092 02 1.712
145649.092 03 0.304
145649.172 01 0.825
145649.172 02 1.284
145649.172 03 0.304
145649.252 01 0.825
145649.252 02 1.712
145649.253 03 0.304
145649.332 01 0.825
145649.333 02 2.140
145649.333 03 0.304
145649.413 01 0.828
145649.413 02 1.284
145649.413 03 0.304
145649.493 01 0.828
145649.493 02 1.284
145649.493 03 0.304
145649.573 01 0.825
145649.573 02 1.712
145649.573 03 0.304
145649.654 01 0.828
145649.654 02 1.712
145649.654 03 0.304
145649.733 01 0.825
145649.734 02 1.712
145649.734 03 0.304
145649.813 01 0.825
145649.814 02 1.712
145649.814 03 0.304
145649.894 01 0.825
145649.894 02 2.140
145649.894 03 0.304
145649.973 01 0.825
145649.974 02 2.140
145649.974 03 0.304
145650.054 01 0.828
145650.054 02 1.712
145650.054 03 0.304
145650.134 01 0.825
145650.134 02 1.712
145650.134 03 0.304
145650.213 01 0.825
145650.213 02 1.712
145650.213 03 0.304
145650.294 01 0.825
145650.294 02 1.712
145650.294 03 0.304
145650.374 01 0.825
145650.374 02 1.712
145650.374 03 0.304
145650.455 01 0.825
145650.455 02 1.284
145650.455 03 0.304
145650.535 01 0.825
145650.535 02 1.284
145650.535 03 0.304
145650.615 01 0.825
145650.615 02 1.284
145650.615 03 0.304
145650.696 01 0.828
145650.696 02 1.284
145650.696 03 0.304
145650.776 01 0.825
145650.776 02 1.712
145650.776 03 0.304
145650.856 01 0.825
145650.856 02 2.140
145650.856 03 0.304
145650.937 01 0.825
145650.937 02 1.712
145650.937 03 0.304
145651.016 01 0.825
145651.016 02 1.712
145651.016 03 0.304
145651.097 01 0.828
145651.097 02 1.284
145651.097 03 0.304
145651.177 01 0.825
145651.177 02 1.284
145651.177 03 0.304
145651.257 01 0.825
145651.257 02 1.712
145651.257 03 0.304
145651.338 01 0.825
145651.338 02 1.712
145651.338 03 0.304
145651.417 01 0.828
145651.417 02 1.284
145651.417 03 0.304
145651.497 01 0.825
145651.498 02 1.712
145651.498 03 0.304
145651.578 01 0.825
145651.578 02 1.284
145651.578 03 0.152
145651.658 01 0.825
145651.658 02 1.712
145651.658 03 0.304
145651.739 01 0.828
145651.739 02 1.712
145651.739 03 0.304
145651.819 01 0.825
145651.819 02 1.712
145651.819 03 0.304
145651.899 01 0.825
145651.899 02 1.284
145651.899 03 0.304
145651.980 01 0.825
145651.980 02 1.712
145651.980 03 0.304
145652.060 01 0.825
145652.060 02 1.284
145652.060 03 0.304
145652.140 01 0.825
145652.141 02 1.712
145652.141 03 0.304
145652.221 01 0.828
145652.221 02 1.712
145652.221 03 0.304
145652.301 01 0.825
145652.301 02 2.140
145652.301 03 0.304
145652.382 01 0.825
145652.382 02 1.712
145652.382 03 0.304
145652.462 01 0.828
145652.462 02 1.712
145652.462 03 0.304
145652.541 01 0.825
145652.541 02 1.712
145652.541 03 0.304
145652.622 01 0.825
145652.622 02 1.712
145652.622 03 0.304
145652.702 01 0.825
145652.702 02 1.712
145652.702 03 0.304
145652.782 01 0.825
145652.783 02 1.712
145652.783 03 0.304
145652.863 01 0.825
145652.863 02 2.140
145652.863 03 0.304
145652.943 01 0.828
145652.943 02 1.284
145652.943 03 0.304
145653.023 01 0.825
145653.023 02 1.712
145653.023 03 0.304
145653.103 01 0.825
145653.103 02 1.712
145653.103 03 0.304
145653.183 01 0.825
145653.183 02 2.140
145653.183 03 0.304
145653.264 01 0.828
145653.264 02 1.712
145653.264 03 0.304
145653.344 01 0.825
145653.344 02 1.284
145653.344 03 0.304
145653.425 01 0.825
145653.425 02 1.284
145653.425 03 0.304
145653.505 01 0.825
145653.505 02 1.712
145653.505 03 0.304
145653.585 01 0.828
145653.585 02 1.284
145653.586 03 0.304
145653.666 01 0.828
145653.666 02 1.284
145653.666 03 0.304
145653.746 01 0.825
145653.746 02 1.712
145653.746 03 0.304
145653.826 01 0.825
145653.826 02 1.284
145653.826 03 0.304
145653.907 01 0.825
145653.907 02 2.140
145653.907 03 0.304
145653.987 01 0.828
145653.987 02 1.712
145653.987 03 0.304
145654.067 01 0.825
145654.067 02 1.284
145654.067 03 0.304
145654.148 01 0.825
145654.148 02 1.712
145654.148 03 0.304
145654.228 01 0.825
145654.228 02 1.712
145654.228 03 0.304
145654.308 01 0.825
145654.308 02 1.712
145654.308 03 0.304
145654.389 01 0.825
145654.389 02 1.712
145654.389 03 0.304
145654.468 01 0.825
145654.468 02 1.712
145654.468 03 0.304
145654.548 01 0.825
145654.548 02 1.712
145654.548 03 0.304
145654.628 01 0.828
145654.628 02 2.140
145654.628 03 0.304
145654.708 01 0.825
145654.708 02 1.712
145654.708 03 0.304
145654.789 01 0.825
145654.789 02 1.712
145654.789 03 0.304
145654.869 01 0.825
145654.869 02 1.712
145654.869 03 0.304
145654.950 01 0.825
145654.950 02 2.140
145654.950 03 0.304
145655.030 01 0.825
145655.030 02 1.712
145655.030 03 0.304
145655.109 01 0.825
145655.109 02 1.284
145655.109 03 0.304
145655.189 01 0.825
145655.190 02 1.712
145655.190 03 0.304
145655.270 01 0.828
145655.270 02 1.284
145655.270 03 0.304
145655.350 01 0.828
145655.350 02 1.284
145655.350 03 0.304
145655.429 01 0.828
145655.429 02 1.712
145655.429 03 0.304
145655.509 01 0.825
145655.510 02 1.712
145655.510 03 0.304
145655.590 01 0.825
145655.590 02 1.712
145655.590 03 0.456
145655.670 01 0.825
145655.671 02 1.712
145655.671 03 0.152
145655.751 01 0.825
145655.751 02 1.712
145655.751 03 0.456
145655.831 01 0.825
145655.831 02 1.284
145655.831 03 0.152
145655.911 01 0.825
145655.911 02 2.140
145655.912 03 0.608
145655.992 01 0.825
145655.992 02 1.712
145655.992 03 0.152
145656.071 01 0.828
145656.071 02 1.712
145656.071 03 0.456
145656.152 01 0.828
145656.152 02 1.712
145656.152 03 0.152
145656.231 01 0.828
145656.232 02 1.712
145656.232 03 0.304
145656.311 01 0.828
145656.311 02 2.140
145656.311 03 0.304
145656.391 01 0.828
145656.391 02 2.996
145656.392 03 0.152
145656.471 01 0.828
145656.471 02 3.852
145656.471 03 0.304
145656.552 01 0.828
145656.552 02 5.136
145656.552 03 0.152
145656.632 01 0.828
145656.633 02 5.564
145656.633 03 0.304
145656.713 01 0.828
145656.713 02 5.992
145656.713 03 0.304
145656.793 01 0.828
145656.793 02 5.992
145656.794 03 0.456
145656.874 01 0.828
145656.874 02 5.992
145656.874 03 0.304
145656.954 01 0.828
145656.954 02 5.992
145656.954 03 0.456
145657.034 01 0.828
145657.034 02 4.708
145657.034 03 0.304
145657.115 01 0.828
145657.115 02 5.564
145657.115 03 0.000
145657.195 01 0.828
145657.195 02 5.992
145657.195 03 0.456
145657.276 01 0.828
145657.276 02 6.420
145657.276 03 0.152
145657.355 01 0.828
145657.355 02 5.136
145657.355 03 0.304
145657.436 01 0.828
145657.436 02 5.992
145657.436 03 0.304
145657.515 01 0.828
145657.515 02 6.848
145657.515 03 0.152
145657.595 01 0.825
145657.595 02 6.848
145657.595 03 0.456
145657.676 01 0.828
145657.676 02 5.992
145657.676 03 0.304
145657.756 01 0.825
145657.756 02 6.420
145657.756 03 0.304
145657.837 01 0.828
145657.837 02 7.704
145657.837 03 0.304
145657.916 01 0.828
145657.916 02 6.420
145657.916 03 0.456
145657.996 01 0.828
145657.997 02 5.564
145657.997 03 0.304
145658.077 01 0.828
145658.077 02 7.276
145658.077 03 0.304
145658.157 01 0.828
145658.157 02 5.564
145658.157 03 0.304
145658.237 01 0.828
145658.237 02 4.708
145658.237 03 0.304
145658.317 01 0.828
145658.317 02 6.848
145658.317 03 0.304
145658.396 01 0.828
145658.396 02 5.564
145658.396 03 0.304
145658.477 01 0.828
145658.477 02 5.136
145658.477 03 0.304
145658.557 01 0.828
145658.557 02 6.420
145658.557 03 0.152
145658.637 01 0.825
145658.637 02 5.136
145658.637 03 0.304
145658.718 01 0.828
145658.718 02 5.136
145658.718 03 0.152
145658.798 01 0.828
145658.798 02 6.420
145658.798 03 0.304
145658.878 01 0.828
145658.878 02 5.136
145658.878 03 0.456
145658.958 01 0.828
145658.959 02 5.992
145658.959 03 0.304
145659.039 01 0.828
145659.039 02 5.992
145659.039 03 0.456
145659.119 01 0.828
145659.119 02 5.564
145659.119 03 0.304
145659.199 01 0.828
145659.199 02 6.420
145659.199 03 0.456
145659.280 01 0.828
145659.280 02 4.280
145659.280 03 0.304
145659.359 01 0.828
145659.359 02 5.992
145659.359 03 0.304
145659.440 01 0.828
145659.440 02 5.136
145659.440 03 0.304
145659.520 01 0.828
145659.520 02 5.992
145659.520 03 0.304
145659.538 04 1
145659.600 01 0.828
145659.600 02 5.136
145659.600 03 0.304
145659.681 01 0.828
145659.681 02 5.136
145659.681 03 0.304
145659.761 01 0.828
145659.761 02 5.564
145659.761 03 0.304
145659.841 01 0.828
145659.841 02 5.564
145659.841 03 0.304
145659.922 01 0.828
145659.922 02 6.848
145659.922 03 0.456
145700.002 01 0.828
145700.002 02 4.708
145700.002 03 0.000
145700.081 01 0.828
