Config file checksum: 97479A50
01 extDist
02 extPres
03 tilt
04 rotaDirDrill
05 feedExtCurr
06 adpeStatus
07 adpeTask
HHMMSS.MS  ID VALUE
083021.025 02 2.140
083021.025 03 1.216
083021.105 01 1.092
083021.105 02 2.140
083021.105 03 1.064
083021.185 01 1.089
083021.185 02 2.140
083021.185 03 1.064
083021.266 01 1.092
083021.266 02 2.140
083021.266 03 1.064
083021.345 01 1.092
083021.345 02 2.568
083021.345 03 1.216
083021.424 01 1.092
083021.424 02 2.140
083021.424 03 1.064
083021.504 01 1.089
083021.504 02 2.568
083021.504 03 1.064
083021.584 01 1.089
083021.585 02 1.712
083021.585 03 1.064
083021.665 01 1.092
083021.665 02 2.140
083021.665 03 1.216
083021.745 01 1.089
083021.746 02 2.140
083021.746 03 1.064
083021.826 01 1.089
083021.826 02 2.140
083021.826 03 1.064
083021.906 01 1.092
083021.906 02 2.568
083021.906 03 1.064
083021.987 01 1.092
083021.987 02 2.140
083021.987 03 1.216
083022.067 01 1.092
083022.067 02 2.140
083022.067 03 1.216
083022.147 01 1.089
083022.147 02 2.140
083022.147 03 1.216
083022.227 01 1.089
083022.227 02 1.712
083022.227 03 1.064
083022.307 01 1.089
083022.307 02 2.140
083022.307 03 1.216
083022.388 01 1.089
083022.388 02 2.568
083022.388 03 1.216
083022.468 01 1.089
083022.468 02 1.712
083022.468 03 1.216
083022.548 01 1.089
083022.549 02 2.140
083022.549 03 1.216
083022.628 01 1.089
083022.628 02 2.140
083022.628 03 1.216
083022.709 01 1.089
083022.709 02 2.140
083022.709 03 1.064
083022.789 01 1.089
083022.789 02 1.712
083022.789 03 1.216
083022.869 01 1.089
083022.869 02 2.140
083022.869 03 1.216
083022.950 01 1.089
083022.950 02 2.140
083022.950 03 1.064
083023.027 01 1.092
083023.027 02 2.140
083023.027 03 1.216
083023.027 06 2
083023.047 06 5
083023.109 01 1.089
083023.109 02 1.712
083023.109 03 1.064
083023.190 01 1.089
083023.190 02 1.712
083023.190 03 1.216
083023.270 01 1.089
083023.270 02 2.140
083023.270 03 1.216
083023.350 01 1.089
083023.351 02 1.712
083023.351 03 1.216
083023.431 01 1.089
083023.431 02 2.140
083023.431 03 1.216
083023.511 01 1.089
083023.511 02 1.284
083023.511 03 1.368
083023.591 01 1.089
083023.591 02 1.284
083023.591 03 1.216
083023.672 01 1.089
083023.672 02 2.140
083023.672 03 1.216
083023.752 01 1.089
083023.752 02 2.140
083023.752 03 1.216
083023.833 01 1.089
083023.833 02 1.712
083023.833 03 1.216
083023.912 01 1.089
083023.912 02 1.712
083023.912 03 0.760
083023.992 01 1.089
083023.992 02 2.140
083023.992 03 0.152
083024.072 01 1.089
083024.072 02 1.712
083024.072 03 -0.456
083024.152 01 1.089
083024.152 02 2.140
083024.153 03 -0.912
083024.233 01 1.089
083024.233 02 2.140
083024.233 03 -1.064
083024.313 01 1.089
083024.313 02 2.140
083024.313 03 -0.912
083024.394 01 1.089
083024.394 02 2.568
083024.394 03 -0.152
083024.474 01 1.092
083024.474 02 2.140
083024.474 03 0.608
083024.554 01 1.089
083024.555 02 2.140
083024.555 03 1.064
083024.635 01 1.089
083024.635 02 2.140
083024.635 03 0.912
083024.715 01 1.089
083024.715 02 2.140
083024.715 03 0.608
083024.795 01 1.092
083024.795 02 2.568
083024.795 03 0.304
083024.875 01 1.089
083024.876 02 2.996
083024.876 03 0.456
083024.956 01 1.092
083024.956 02 2.568
083024.956 03 0.912
083025.036 01 1.092
083025.036 02 2.568
083025.036 03 1.672
083025.117 01 1.089
083025.117 02 2.996
083025.117 03 1.824
083025.197 01 1.089
083025.197 02 2.568
083025.197 03 1.368
083025.277 01 1.089
083025.278 02 2.568
083025.278 03 2.736
083025.357 01 1.089
083025.357 02 2.140
083025.358 03 2.736
083025.438 01 1.089
083025.438 02 2.568
083025.438 03 2.432
083025.518 01 1.089
083025.518 02 2.568
083025.518 03 2.128
083025.598 01 1.089
083025.602 02 2.996
083025.602 03 1.520
083025.679 01 1.092
083025.679 02 2.140
083025.679 03 1.520
083025.759 01 1.092
083025.759 02 2.568
083025.759 03 1.672
083025.839 01 1.092
083025.839 02 2.568
083025.839 03 1.824
083025.920 01 1.089
083025.920 02 3.424
083025.920 03 1.672
083026.000 01 1.092
083026.000 02 2.568
083026.000 03 1.368
083026.080 01 1.089
083026.081 02 2.996
083026.081 03 0.456
083026.161 01 1.089
083026.161 02 1.712
083026.161 03 0.304
083026.241 01 1.089
083026.241 02 2.996
083026.241 03 0.456
083026.322 01 1.092
083026.322 02 3.424
083026.322 03 1.064
083026.402 01 1.089
083026.402 02 2.568
083026.402 03 0.608
083026.482 01 1.089
083026.482 02 2.996
083026.482 03 0.000
083026.562 01 1.089
083026.562 02 2.996
083026.562 03 0.000
083026.643 01 1.092
083026.643 02 2.996
083026.643 03 0.456
083026.722 01 1.092
083026.722 02 2.568
083026.722 03 1.064
083026.802 01 1.089
083026.802 02 2.996
083026.802 03 1.824
083026.883 01 1.089
083026.883 02 3.424
083026.883 03 2.280
083026.963 01 1.092
083026.963 02 3.424
083026.963 03 3.040
083027.044 01 1.089
083027.044 02 3.424
083027.044 03 2.736
083027.123 01 1.089
083027.123 02 3.424
083027.123 03 1.520
083027.203 01 1.089
083027.203 02 2.568
083027.203 03 0.912
083027.283 01 1.089
083027.283 02 3.424
083027.283 03 0.912
083027.363 01 1.089
083027.363 02 2.996
083027.364 03 1.520
083027.444 01 1.089
083027.444 02 2.996
083027.444 03 1.520
083027.524 01 1.089
083027.524 02 2.996
083027.524 03 1.368
083027.604 01 1.092
083027.604 02 2.996
083027.604 03 0.760
083027.684 01 1.089
083027.684 02 2.996
083027.684 03 0.456
083027.765 01 1.089
083027.765 02 3.424
083027.765 03 0.304
083027.844 01 1.089
083027.844 02 3.424
083027.844 03 0.152
083027.924 01 1.092
083027.924 02 2.568
083027.924 03 0.000
083028.004 01 1.089
083028.004 02 2.996
083028.004 03 0.304
083028.084 01 1.089
083028.084 02 3.424
083028.084 03 0.000
083028.164 01 1.089
083028.167 02 3.424
083028.167 03 1.368
083028.245 01 1.089
083028.245 02 3.424
083028.245 03 2.584
083028.325 01 1.089
083028.325 02 3.424
083028.325 03 2.888
083028.405 01 1.089
083028.405 02 2.996
083028.405 03 3.040
083028.485 01 1.089
083028.485 02 3.852
083028.485 03 2.888
083028.566 01 1.089
083028.566 02 3.424
083028.566 03 2.736
083028.646 01 1.089
083028.646 02 2.996
083028.646 03 2.432
083028.726 01 1.089
083028.727 02 3.424
083028.727 03 2.128
083028.806 01 1.089
083028.807 02 3.424
083028.807 03 1.672
083028.887 01 1.089
083028.887 02 2.996
083028.887 03 0.152
083028.967 01 1.089
083028.968 02 3.852
083028.968 03 -0.304
083029.048 01 1.089
083029.048 02 2.996
083029.048 03 0.000
083029.128 01 1.089
083029.128 02 3.424
083029.128 03 0.000
083029.208 01 1.089
083029.208 02 3.424
083029.208 03 0.000
083029.288 01 1.089
083029.289 02 3.852
083029.289 03 1.672
083029.368 01 1.089
083029.369 02 3.424
083029.369 03 1.520
083029.449 01 1.089
083029.450 02 3.852
083029.450 03 1.368
083029.530 01 1.089
083029.530 02 3.852
083029.530 03 1.064
083029.610 01 1.089
083029.610 02 3.424
083029.610 03 0.760
083029.690 01 1.092
083029.690 02 3.424
083029.691 03 1.520
083029.771 01 1.089
083029.771 02 3.852
083029.771 03 2.280
083029.851 01 1.089
083029.851 02 3.852
083029.851 03 3.040
083029.931 01 1.089
083029.932 02 2.996
083029.932 03 3.192
083030.012 01 1.089
083030.012 02 3.424
083030.012 03 2.584
083030.092 01 1.089
083030.092 02 3.424
083030.092 03 1.216
083030.172 01 1.089
083030.172 02 3.424
083030.172 03 0.456
083030.252 01 1.089
083030.253 02 3.852
083030.253 03 0.152
083030.333 01 1.089
083030.333 02 3.424
083030.333 03 0.608
083030.413 01 1.089
083030.413 02 3.424
083030.413 03 1.216
083030.493 01 1.089
083030.493 02 3.852
083030.493 03 1.064
083030.574 01 1.092
083030.574 02 3.424
083030.574 03 1.216
083030.653 01 1.089
083030.654 02 3.852
083030.654 03 1.216
083030.734 01 1.092
083030.734 02 3.424
083030.734 03 0.912
083030.814 01 1.089
083030.814 02 3.424
083030.814 03 0.760
083030.894 01 1.089
083030.894 02 3.852
083030.894 03 1.064
083030.974 01 1.089
083030.974 02 3.852
083030.974 03 1.216
083031.054 01 1.089
083031.055 02 3.852
083031.055 03 1.672
083031.134 01 1.089
083031.134 02 2.996
083031.134 03 2.128
083031.214 01 1.089
083031.215 02 3.852
083031.215 03 2.128
083031.294 01 1.089
083031.294 02 3.424
083031.294 03 1.520
083031.375 01 1.089
083031.375 02 3.424
083031.375 03 1.368
083031.455 01 1.089
083031.455 02 3.424
083031.455 03 1.064
083031.535 01 1.092
083031.535 02 3.852
083031.535 03 1.216
083031.615 01 1.092
083031.615 02 3.424
083031.615 03 1.976
083031.696 01 1.092
083031.696 02 3.424
083031.696 03 1.824
083031.776 01 1.089
083031.776 02 3.424
083031.776 03 1.368
083031.857 01 1.092
083031.857 02 3.424
083031.857 03 0.912
083031.936 01 1.089
083031.936 02 3.852
083031.936 03 0.760
083032.016 01 1.089
083032.016 02 3.424
083032.017 03 0.760
083032.096 01 1.089
083032.096 02 3.424
083032.096 03 0.608
083032.176 01 1.092
083032.176 02 3.852
083032.176 03 1.520
083032.256 01 1.089
083032.256 02 3.852
083032.256 03 1.216
083032.336 01 1.089
083032.336 02 3.424
083032.336 03 1.368
083032.417 01 1.089
083032.417 02 4.280
083032.417 03 1.368
083032.497 01 1.089
083032.497 02 3.424
083032.497 03 1.216
083032.577 01 1.089
083032.578 02 3.852
083032.578 03 1.824
083032.658 01 1.092
083032.658 02 3.424
083032.658 03 2.584
083032.738 01 1.092
083032.738 02 2.996
083032.738 03 3.648
083032.818 01 1.089
083032.818 02 3.424
083032.818 03 3.192
083032.899 01 1.089
083032.899 02 3.424
083032.899 03 2.280
083032.978 01 1.089
083032.978 02 3.852
083032.978 03 1.368
083033.058 01 1.089
083033.058 02 3.852
083033.058 03 0.608
083033.138 01 1.092
083033.138 02 3.424
083033.139 03 1.064
083033.218 01 1.089
083033.218 02 3.424
083033.218 03 1.976
083033.298 01 1.089
083033.298 02 3.852
083033.298 03 1.064
083033.379 01 1.089
083033.379 02 3.852
083033.379 03 0.912
083033.460 01 1.092
083033.460 02 3.424
083033.460 03 0.152
083033.540 01 1.089
083033.540 02 3.424
083033.540 03 0.760
083033.620 01 1.092
083033.620 02 3.424
083033.620 03 1.064
083033.701 01 1.089
083033.701 02 3.852
083033.701 03 1.368
083033.781 01 1.092
083033.781 02 3.852
083033.781 03 0.304
083033.861 01 1.089
083033.861 02 3.424
083033.861 03 1.368
083033.941 01 1.092
083033.941 02 3.424
083033.941 03 0.912
083034.021 01 1.089
083034.021 02 3.424
083034.021 03 2.280
083034.101 01 1.089
083034.102 02 3.424
083034.102 03 3.344
083034.182 01 1.089
083034.182 02 3.852
083034.182 03 3.344
083034.262 01 1.092
083034.262 02 3.852
083034.262 03 2.584
083034.343 01 1.089
083034.343 02 2.996
083034.343 03 1.824
083034.423 01 1.089
083034.423 02 3.424
083034.423 03 1.824
083034.503 01 1.092
083034.503 02 3.424
083034.503 03 1.672
083034.583 01 1.089
083034.583 02 3.424
083034.583 03 1.672
083034.663 01 1.089
083034.663 02 3.852
083034.664 03 1.368
083034.744 01 1.089
083034.744 02 3.424
083034.744 03 1.064
083034.824 01 1.089
083034.824 02 3.424
083034.825 03 1.368
083034.905 01 1.089
083034.905 02 3.424
083034.905 03 1.824
083034.984 01 1.092
083034.984 02 3.424
083034.984 03 1.672
083035.064 01 1.089
083035.065 02 3.424
083035.065 03 1.368
083035.144 01 1.089
083035.144 02 3.424
083035.145 03 1.216
083035.225 01 1.089
083035.225 02 3.852
083035.225 03 1.216
083035.305 01 1.089
083035.305 02 3.424
083035.305 03 1.368
083035.385 01 1.089
083035.386 02 3.852
083035.386 03 1.672
083035.466 01 1.092
083035.466 02 3.424
083035.466 03 2.128
083035.546 01 1.089
083035.546 02 2.996
083035.546 03 2.128
083035.626 01 1.092
083035.627 02 2.996
083035.627 03 2.280
083035.707 01 1.089
083035.707 02 3.424
083035.707 03 1.216
083035.786 01 1.089
083035.786 02 3.424
083035.786 03 2.584
083035.866 01 1.089
083035.866 02 3.424
083035.866 03 1.976
083035.947 01 1.089
083035.947 02 3.424
083035.947 03 3.192
083036.027 01 1.089
083036.027 02 3.424
083036.027 03 2.584
083036.107 01 1.092
083036.107 02 3.424
083036.107 03 2.128
083036.188 01 1.089
083036.188 02 2.996
083036.188 03 1.368
083036.268 01 1.089
083036.268 02 3.424
083036.268 03 0.456
083036.348 01 1.089
083036.348 02 3.852
083036.348 03 0.760
083036.428 01 1.089
083036.428 02 2.996
083036.428 03 1.368
083036.509 01 1.089
083036.509 02 4.280
083036.509 03 1.672
083036.589 01 1.089
083036.589 02 3.852
083036.589 03 1.824
083036.670 01 1.089
083036.670 02 3.424
083036.670 03 1.368
083036.750 01 1.089
083036.750 02 2.996
083036.750 03 2.584
083036.830 01 1.089
083036.830 02 3.852
083036.830 03 2.280
083036.910 01 1.089
083036.911 02 3.852
083036.911 03 1.976
083036.991 01 1.092
083036.991 02 3.424
083036.991 03 1.976
083037.072 01 1.089
083037.072 02 3.852
083037.072 03 1.216
083037.152 01 1.092
083037.152 02 2.996
083037.152 03 2.280
083037.232 01 1.089
083037.232 02 3.424
083037.232 03 3.040
083037.312 01 1.092
083037.312 02 3.852
083037.312 03 3.040
083037.393 01 1.089
083037.393 02 3.852
083037.393 03 2.736
083037.472 01 1.089
083037.472 02 3.424
083037.472 03 2.280
083037.553 01 1.089
083037.553 02 3.424
083037.553 03 1.976
083037.634 01 1.089
083037.634 02 3.424
083037.634 03 1.520
083037.714 01 1.089
083037.714 02 2.996
083037.714 03 2.280
083037.794 01 1.089
083037.794 02 3.424
083037.794 03 2.280
083037.875 01 1.092
083037.875 02 3.424
083037.875 03 3.040
083037.955 01 1.089
083037.955 02 3.424
083037.955 03 2.736
083038.035 01 1.089
083038.035 02 3.424
083038.035 03 2.128
083038.115 01 1.092
083038.116 02 2.996
083038.116 03 1.976
083038.195 01 1.089
083038.195 02 2.996
083038.195 03 1.824
083038.275 01 1.089
083038.275 02 2.996
083038.275 03 1.976
083038.355 01 1.092
083038.355 02 3.424
083038.356 03 2.432
083038.436 01 1.092
083038.436 02 3.424
083038.436 03 2.280
083038.516 01 1.089
083038.516 02 3.424
083038.516 03 2.280
083038.596 01 1.092
083038.596 02 3.424
083038.596 03 3.344
083038.677 01 1.089
083038.677 02 3.424
083038.677 03 3.344
083038.757 01 1.092
083038.757 02 3.424
083038.757 03 3.344
083038.837 01 1.089
083038.837 02 3.852
083038.837 03 2.128
083038.917 01 1.089
083038.917 02 2.996
083038.917 03 2.432
083038.997 01 1.089
083039.000 02 3.424
083039.000 03 2.736
083039.077 01 1.089
083039.077 02 3.424
083039.077 03 3.040
083039.157 01 1.089
083039.158 02 2.996
083039.158 03 3.344
083039.238 01 1.089
083039.238 02 3.424
083039.238 03 3.344
083039.318 01 1.089
083039.318 02 3.424
083039.318 03 2.584
083039.398 01 1.089
083039.398 02 3.424
083039.398 03 2.432
083039.478 01 1.089
083039.478 02 3.424
083039.478 03 2.432
083039.558 01 1.089
083039.559 02 3.852
083039.559 03 2.584
083039.639 01 1.089
083039.639 02 3.424
083039.639 03 2.888
083039.719 01 1.092
083039.720 02 3.424
083039.720 03 2.584
083039.800 01 1.089
083039.800 02 3.424
083039.800 03 2.584
083039.880 01 1.089
083039.880 02 3.424
083039.880 03 2.128
083039.961 01 1.089
083039.961 02 2.996
083039.961 03 2.280
083040.041 01 1.089
083040.041 02 3.424
083040.041 03 2.736
083040.121 01 1.089
083040.121 02 3.424
083040.121 03 2.736
083040.201 01 1.089
083040.201 02 3.424
083040.201 03 2.888
083040.281 01 1.089
083040.281 02 3.852
083040.281 03 2.888
083040.362 01 1.092
083040.362 02 3.852
083040.362 03 2.736
083040.442 01 1.089
083040.442 02 3.852
083040.442 03 2.888
083040.522 01 1.089
083040.522 02 2.996
083040.522 03 3.496
083040.603 01 1.092
083040.603 02 3.424
083040.603 03 3.800
083040.683 01 1.092
083040.683 02 3.424
083040.683 03 3.344
083040.762 01 1.089
083040.762 02 3.424
083040.762 03 2.888
083040.842 01 1.092
083040.842 02 3.424
083040.842 03 2.736
083040.923 01 1.089
083040.923 02 3.424
083040.923 03 2.280
083041.003 01 1.092
083041.003 02 2.996
083041.003 03 2.128
083041.084 01 1.092
083041.085 02 2.996
083041.085 03 2.280
083041.163 01 1.089
083041.163 02 3.424
083041.163 03 2.432
083041.243 01 1.089
083041.243 02 3.424
083041.244 03 2.280
083041.324 01 1.089
083041.324 02 3.852
083041.324 03 1.976
083041.403 01 1.089
083041.403 02 3.424
083041.403 03 1.976
083041.483 01 1.089
083041.483 02 3.424
083041.483 03 2.280
083041.564 01 1.089
083041.564 02 3.852
083041.564 03 3.040
083041.643 01 1.089
083041.643 02 3.852
083041.643 03 3.496
083041.723 01 1.089
083041.723 02 3.424
083041.723 03 2.888
083041.804 01 1.089
083041.804 02 3.852
083041.804 03 2.128
083041.884 01 1.089
083041.884 02 3.852
083041.884 03 2.128
083041.964 01 1.089
083041.964 02 3.852
083041.964 03 3.192
083042.044 01 1.089
083042.044 02 3.424
083042.044 03 3.800
083042.125 01 1.089
083042.125 02 3.424
083042.125 03 3.496
083042.205 01 1.092
083042.205 02 3.424
083042.205 03 3.496
083042.286 01 1.089
083042.286 02 3.424
083042.286 03 2.736
083042.366 01 1.089
083042.366 02 3.424
083042.366 03 2.584
083042.445 01 1.092
083042.445 02 2.996
083042.445 03 2.584
083042.525 01 1.089
083042.525 02 3.424
083042.525 03 2.280
083042.606 01 1.089
083042.606 02 3.852
083042.606 03 2.280
083042.685 01 1.089
083042.685 02 3.852
083042.685 03 2.432
083042.765 01 1.089
083042.765 02 3.852
083042.765 03 2.736
083042.845 01 1.089
083042.845 02 2.996
083042.845 03 2.888
083042.926 01 1.092
083042.926 02 3.424
083042.926 03 1.976
083043.006 01 1.089
083043.006 02 4.280
083043.006 03 2.280
083043.086 01 1.089
083043.086 02 2.996
083043.086 03 2.432
083043.166 01 1.089
083043.166 02 3.852
083043.167 03 3.192
083043.247 01 1.092
083043.247 02 3.852
083043.247 03 3.800
083043.327 01 1.089
083043.327 02 3.852
083043.328 03 3.192
083043.408 01 1.089
083043.408 02 3.424
083043.408 03 3.344
083043.488 01 1.089
083043.488 02 3.424
083043.488 03 2.736
083043.568 01 1.089
083043.568 02 3.852
083043.568 03 2.280
083043.649 01 1.092
083043.649 02 3.852
083043.649 03 2.432
083043.728 01 1.092
083043.728 02 3.424
083043.728 03 2.280
083043.809 01 1.089
083043.809 02 4.280
083043.809 03 2.584
083043.889 01 1.089
083043.889 02 3.424
083043.889 03 3.040
083043.969 01 1.089
083043.969 02 3.424
083043.969 03 2.280
083044.049 01 1.092
083044.050 02 3.852
083044.050 03 1.672
083044.129 01 1.092
083044.129 02 4.280
083044.129 03 1.520
083044.209 01 1.089
083044.209 02 3.852
083044.209 03 3.040
083044.289 01 1.089
083044.289 02 3.852
083044.289 03 3.800
083044.369 01 1.089
083044.369 02 3.852
083044.369 03 4.104
083044.450 01 1.092
083044.450 02 3.852
083044.450 03 2.584
083044.530 01 1.092
083044.530 02 3.852
083044.530 03 1.824
083044.611 01 1.089
083044.611 02 4.280
083044.611 03 2.280
083044.690 01 1.089
083044.690 02 3.852
083044.691 03 3.496
083044.771 01 1.089
083044.771 02 3.852
083044.771 03 4.712
083044.850 01 1.089
083044.850 02 4.280
083044.850 03 4.104
083044.930 01 1.092
083044.930 02 4.280
083044.930 03 3.800
083045.011 01 1.089
083045.011 02 3.852
083045.011 03 2.584
083045.091 01 1.092
083045.091 02 4.280
083045.091 03 2.736
083045.171 01 1.089
083045.171 02 4.280
083045.171 03 2.128
083045.252 01 1.089
083045.252 02 4.280
083045.252 03 1.672
083045.332 01 1.089
083045.332 02 4.708
083045.332 03 0.608
083045.412 01 1.089
083045.412 02 4.280
083045.412 03 1.216
083045.492 01 1.092
083045.493 02 4.280
083045.493 03 2.280
083045.573 01 1.089
083045.573 02 3.852
083045.573 03 3.648
083045.653 01 1.089
083045.653 02 3.852
083045.654 03 3.496
083045.733 01 1.089
083045.733 02 4.280
083045.733 03 2.432
083045.813 01 1.089
083045.813 02 4.280
083045.813 03 1.976
083045.894 01 1.089
083045.894 02 3.852
083045.894 03 5.624
083045.974 01 1.089
083045.975 02 3.852
083045.975 03 7.144
083046.054 01 1.089
083046.054 02 4.280
083046.054 03 6.384
083046.134 01 1.089
083046.134 02 4.280
083046.134 03 4.104
083046.214 01 1.092
083046.215 02 3.852
083046.215 03 2.128
083046.295 01 1.092
083046.295 02 4.280
083046.295 03 1.216
083046.375 01 1.089
083046.375 02 3.852
083046.375 03 0.608
083046.455 01 1.089
083046.455 02 4.280
083046.455 03 1.216
083046.535 01 1.089
083046.535 02 4.708
083046.535 03 1.824
083046.615 01 1.092
083046.615 02 3.852
083046.615 03 1.520
083046.695 01 1.089
083046.695 02 3.852
083046.695 03 0.456
083046.775 01 1.092
083046.775 02 4.280
083046.775 03 -0.608
083046.855 01 1.089
083046.856 02 4.280
083046.856 03 -0.152
083046.935 01 1.089
083046.935 02 3.852
083046.935 03 2.432
083047.015 01 1.089
083047.015 02 3.852
083047.015 03 4.104
083047.096 01 1.089
083047.096 02 4.280
083047.096 03 3.800
083047.177 01 1.089
083047.177 02 3.852
083047.177 03 2.736
083047.257 01 1.089
083047.257 02 3.852
083047.257 03 1.368
083047.337 01 1.089
